lon	lat	2011-2040_PRCPTOT JJA (mm)_RCP45	2011-2040_PRCPTOT JJA (mm)_RCP85	2011-2040_TX30 (days)_RCP45	2011-2040_TX30 (days)_RCP85	2011-2040_PR95PERC (%)_RCP45	2011-2040_PR95PERC (%)_RCP85	2041-2070_PRCPTOT JJA (mm)_RCP45	2041-2070_PRCPTOT JJA (mm)_RCP85	2041-2070_TX30 (days)_RCP45	2041-2070_TX30 (days)_RCP85	2041-2070_PR95PERC (%)_RCP45	2041-2070_PR95PERC (%)_RCP85	2071-2100_PRCPTOT JJA (mm)_RCP45	2071-2100_PRCPTOT JJA (mm)_RCP85	2071-2100_TX30 (days)_RCP45	2071-2100_TX30 (days)_RCP85	2071-2100_PR95PERC (%)_RCP45	2071-2100_PR95PERC (%)_RCP85
12,2847	44,0408	-3	-3	10	11	0	4	-35	-25	27	33	7	9	-21	-50	31	60	16	18
12,3836	44,0386	-8	-1	10	11	8	7	-34	-27	27	33	19	19	-20	-46	32	59	26	33
12,4825	44,0362	-11	-4	10	11	6	5	-29	-22	25	33	19	18	-17	-43	31	59	25	32
12,5813	44,0338	-10	-1	7	8	9	8	-26	-18	21	29	19	22	-18	-39	27	57	30	31
7,7302	44,1126	-57	-22	0	0	-2	5	-79	-92	0	1	11	7	-78	-135	1	13	8	28
7,8292	44,1148	-59	-21	0	0	1	7	-72	-90	1	2	14	8	-72	-130	1	15	9	34
7,9283	44,1168	-57	-15	1	0	5	10	-78	-82	2	5	14	13	-69	-122	4	25	14	35
8,0273	44,1187	-45	-3	2	1	5	9	-71	-66	6	11	14	12	-60	-100	11	35	13	34
8,1264	44,1206	-32	-4	4	3	2	7	-60	-55	12	19	13	2	-48	-79	19	46	10	21
8,2254	44,1223	-20	-4	5	4	3	9	-42	-42	16	21	10	1	-36	-56	22	49	12	28
9,7117	44,1371	-1	27	5	4	0	2	-38	-35	18	25	9	9	-41	-59	25	56	7	23
9,8108	44,1373	5	22	6	5	0	3	-36	-33	22	28	8	9	-40	-64	28	60	11	26
9,9099	44,1375	-7	20	7	6	-1	10	-41	-38	25	32	10	15	-46	-72	32	65	14	30
10,0090	44,1375	-6	21	7	5	-4	6	-39	-43	22	29	10	11	-44	-70	28	61	9	26
10,1081	44,1374	-2	15	5	3	-2	8	-53	-51	16	22	9	13	-45	-76	22	52	10	25
10,2072	44,1373	3	26	3	2	-1	9	-48	-50	9	15	8	13	-40	-75	15	42	8	23
10,3063	44,1370	3	19	2	1	3	10	-51	-59	8	13	11	19	-45	-80	13	39	12	21
10,4054	44,1367	5	15	2	1	4	13	-55	-62	7	13	13	19	-48	-87	11	37	15	24
10,5045	44,1363	0	13	1	1	5	14	-55	-63	5	10	14	15	-49	-89	8	33	14	30
10,6036	44,1357	-6	11	1	0	1	9	-53	-65	4	7	15	13	-45	-85	5	27	11	28
10,7027	44,1351	-9	16	1	0	1	7	-48	-60	3	6	17	14	-39	-80	5	26	10	24
10,8018	44,1344	-13	15	1	1	-1	4	-45	-59	6	10	12	6	-34	-82	8	32	5	16
10,9009	44,1336	-8	10	3	2	0	4	-42	-52	9	16	11	6	-29	-82	15	42	5	13
11,0000	44,1327	-7	3	4	4	2	5	-38	-46	14	22	12	10	-29	-70	21	51	8	15
11,0991	44,1317	-5	0	5	5	3	2	-40	-44	17	24	10	7	-29	-63	23	52	8	12
11,1982	44,1306	-10	3	4	4	0	2	-41	-42	15	22	11	8	-27	-59	21	49	7	11
11,2973	44,1294	-11	3	3	3	-1	2	-42	-44	13	20	10	9	-26	-57	20	46	8	9
11,3963	44,1281	-13	5	4	3	0	2	-41	-43	14	20	7	8	-19	-58	19	47	7	13
11,4954	44,1267	-13	5	4	4	2	2	-45	-45	15	21	6	5	-19	-64	20	48	9	9
11,5945	44,1252	-6	6	5	5	2	5	-40	-45	18	25	5	6	-19	-69	24	53	12	12
11,6935	44,1237	-2	4	6	6	2	6	-38	-43	21	28	8	4	-20	-70	26	57	14	9
11,7926	44,1220	1	3	7	7	-1	8	-32	-38	24	31	15	5	-20	-64	29	59	15	11
11,8917	44,1202	1	5	11	11	2	9	-34	-36	29	34	16	7	-20	-59	32	62	17	15
11,9907	44,1184	3	6	11	12	6	13	-37	-32	30	35	12	9	-21	-51	33	61	20	20
12,0897	44,1164	-2	5	11	12	2	9	-35	-26	29	35	11	4	-22	-50	32	60	14	19
12,1888	44,1144	-4	0	10	11	0	8	-34	-25	28	34	12	5	-23	-50	32	60	11	19
12,2878	44,1123	-5	0	10	11	5	12	-28	-23	27	34	18	12	-19	-45	32	60	17	20
12,3868	44,1100	-10	2	10	11	4	4	-28	-21	26	33	17	11	-19	-40	32	60	18	22
12,4858	44,1077	-11	1	8	9	1	2	-23	-20	21	29	19	12	-18	-38	28	57	21	18
7,3306	44,1747	-56	-10	0	0	-2	1	-88	-101	0	0	9	3	-63	-166	0	6	11	17
7,4298	44,1772	-97	-33	0	0	-2	1	-142	-151	0	1	12	6	-104	-236	1	10	9	19
7,5289	44,1796	-119	-51	0	0	-2	4	-156	-173	1	3	11	5	-131	-260	2	20	11	18
7,6280	44,1819	-102	-37	0	0	-3	4	-128	-150	1	3	13	7	-115	-227	2	23	8	19
7,7272	44,1841	-80	-27	0	0	2	5	-109	-127	1	3	14	5	-102	-188	2	21	8	22
7,8263	44,1862	-77	-21	1	0	3	7	-87	-115	1	4	16	9	-84	-161	2	20	9	28
7,9255	44,1883	-63	-19	1	0	6	8	-74	-98	2	6	18	10	-72	-132	4	26	13	31
8,0247	44,1902	-50	-12	1	1	8	12	-61	-69	5	9	17	13	-59	-100	8	33	14	34
8,1238	44,1920	-39	-3	2	2	2	10	-57	-54	9	14	11	8	-51	-84	13	39	10	25
8,2230	44,1938	-28	-6	3	3	0	10	-54	-49	12	19	12	3	-45	-71	18	44	13	24
8,3222	44,1954	-26	-11	5	5	1	10	-45	-42	17	22	12	0	-38	-62	22	49	12	31
8,4214	44,1970	-18	-10	1	1	6	11	-38	-36	4	7	17	4	-30	-49	8	22	20	33
9,6121	44,2083	-3	23	5	4	-2	2	-45	-44	17	22	8	15	-56	-74	23	52	9	24
9,7113	44,2086	3	31	5	4	-1	4	-40	-40	17	24	8	12	-47	-72	24	54	11	25
9,8105	44,2088	3	20	6	5	-1	9	-44	-42	21	27	6	13	-49	-70	27	58	12	27
9,9098	44,2090	-1	20	7	6	-5	11	-43	-43	24	31	8	16	-47	-76	30	63	12	29
10,0090	44,2090	-6	10	7	5	-7	5	-54	-52	23	30	3	12	-55	-85	29	61	7	26
10,1083	44,2089	-2	15	5	3	-6	7	-61	-56	14	20	5	8	-53	-86	20	50	6	22
10,2075	44,2088	7	19	2	1	-4	10	-55	-56	6	12	7	15	-44	-81	12	36	7	21
10,3067	44,2085	0	14	1	1	4	11	-51	-59	4	9	13	20	-42	-76	8	31	13	25
10,4060	44,2082	-3	12	1	1	4	10	-44	-59	4	8	16	16	-42	-79	6	30	13	23
10,5052	44,2078	-12	11	1	1	0	6	-45	-61	4	8	16	14	-41	-81	7	29	10	18
10,6044	44,2072	-14	9	1	0	1	5	-46	-65	4	8	14	11	-38	-84	8	29	8	19
10,7037	44,2066	-14	16	1	1	1	6	-44	-66	6	10	15	9	-29	-90	9	32	9	14
10,8029	44,2059	-21	10	3	2	-6	0	-52	-65	9	15	9	4	-29	-97	14	41	5	6
10,9021	44,2051	-9	15	5	4	-2	-1	-48	-54	17	24	11	0	-26	-90	22	52	1	3
11,0014	44,2042	-8	11	6	6	1	1	-44	-46	21	28	10	1	-26	-75	26	56	1	4
11,1006	44,2032	-2	8	5	6	0	2	-41	-49	21	28	13	0	-30	-69	26	56	3	6
11,1998	44,2021	-11	4	5	5	-1	0	-46	-50	19	25	13	0	-31	-68	24	53	7	10
11,2990	44,2009	-13	4	4	4	2	3	-45	-51	16	23	12	4	-29	-66	21	49	8	13
11,3982	44,1996	-20	1	4	4	3	6	-48	-56	17	24	9	3	-27	-70	22	50	10	10
11,4974	44,1982	-15	2	6	6	6	9	-47	-51	21	27	9	8	-22	-76	26	55	13	13
11,5966	44,1967	-5	2	6	7	5	7	-41	-45	23	30	7	6	-22	-73	28	59	13	12
11,6958	44,1951	7	0	9	9	0	7	-36	-40	27	33	9	6	-21	-68	31	60	14	9
11,7950	44,1935	-1	1	11	11	3	8	-37	-36	29	35	14	9	-20	-63	32	61	18	18
11,8942	44,1917	7	7	11	12	10	13	-34	-31	30	35	20	14	-14	-55	33	60	22	22
11,9934	44,1899	2	7	11	11	9	12	-34	-29	29	35	20	15	-18	-49	33	60	20	24
12,0925	44,1879	-4	2	11	11	4	10	-32	-28	29	35	20	8	-21	-50	33	60	17	23
12,1917	44,1859	-8	1	11	12	3	7	-32	-30	28	35	17	7	-22	-48	33	61	15	23
12,2908	44,1837	-11	0	10	11	7	8	-30	-27	26	34	20	13	-22	-44	32	60	19	25
12,3900	44,1815	-14	-1	7	9	9	6	-30	-26	21	29	17	11	-24	-42	27	57	21	22
7,0294	44,2380	-41	-15	0	0	-1	1	-71	-79	0	0	8	10	-73	-141	0	3	8	21
7,1286	44,2408	-49	-19	0	0	2	1	-76	-81	0	0	11	7	-72	-145	0	4	10	20
7,2278	44,2435	-76	-23	0	0	-1	3	-105	-127	0	1	10	4	-85	-196	1	10	12	19
7,3271	44,2461	-123	-50	0	0	-3	3	-161	-180	1	2	10	5	-131	-271	2	15	12	20
7,4263	44,2486	-132	-48	1	0	-3	3	-176	-193	2	5	10	3	-128	-285	3	25	12	20
7,5256	44,2510	-133	-47	1	1	-1	4	-191	-204	4	8	11	4	-113	-280	5	31	12	19
7,6249	44,2534	-140	-48	1	0	-4	3	-195	-209	4	7	11	5	-122	-285	5	29	8	17
7,7241	44,2556	-127	-43	1	0	-4	4	-175	-195	3	7	11	2	-119	-254	5	30	6	17
7,8234	44,2577	-103	-36	2	1	0	7	-145	-171	5	10	15	6	-98	-222	7	36	10	23
7,9227	44,2597	-69	-10	2	1	3	12	-99	-123	7	13	20	14	-72	-158	9	39	16	31
8,0220	44,2617	-52	-11	2	1	8	10	-69	-78	7	14	18	10	-55	-108	12	41	12	33
8,1213	44,2635	-43	-8	3	2	6	9	-58	-58	9	14	12	9	-46	-81	13	41	11	28
8,2206	44,2653	-34	-3	3	3	2	12	-53	-54	11	16	15	9	-47	-74	15	42	13	29
8,3200	44,2669	-28	-5	3	3	-1	10	-51	-46	14	19	12	5	-40	-64	19	45	9	28
8,4193	44,2685	-22	-7	6	5	5	11	-47	-42	18	23	9	3	-35	-61	23	50	11	32
9,4128	44,2788	-2	14	5	3	0	9	-43	-39	16	24	15	11	-47	-72	24	56	11	22
9,5122	44,2794	-5	13	6	4	-3	0	-54	-53	17	22	3	10	-62	-79	23	53	1	22
9,6115	44,2798	3	22	4	3	-1	3	-52	-47	13	18	3	12	-57	-78	19	46	12	26
9,7109	44,2801	5	24	4	3	3	9	-48	-44	12	18	11	19	-52	-75	19	46	11	33
9,8103	44,2803	7	19	4	3	0	7	-45	-44	16	21	8	18	-50	-76	22	51	9	29
9,9097	44,2805	11	20	5	4	-6	8	-46	-47	17	23	4	12	-54	-81	24	55	6	28
10,0090	44,2805	6	15	5	3	-6	8	-60	-58	16	22	0	8	-59	-96	22	52	7	25
10,1084	44,2804	8	13	3	2	-6	7	-65	-64	8	14	4	9	-53	-95	14	40	10	23
10,2078	44,2803	-1	14	1	1	0	8	-50	-57	5	9	12	14	-42	-79	8	31	8	25
10,3072	44,2800	-16	10	1	0	0	9	-49	-64	4	7	17	14	-43	-81	6	29	9	16
10,4065	44,2797	-18	14	1	1	5	10	-46	-67	5	9	15	12	-40	-88	8	31	8	16
10,5059	44,2793	-21	10	2	1	-1	2	-48	-71	7	12	10	6	-38	-94	10	35	4	7
10,6053	44,2787	-22	6	2	2	-1	1	-53	-74	9	15	8	5	-37	-96	12	40	4	2
10,7046	44,2781	-22	7	4	3	-3	1	-57	-68	11	18	11	1	-29	-96	17	45	6	1
10,8040	44,2774	-18	12	5	4	1	1	-55	-62	16	23	16	2	-23	-94	21	51	6	1
10,9033	44,2766	-18	6	6	6	1	2	-54	-57	20	28	13	-1	-28	-90	25	56	5	-1
11,0027	44,2757	-12	5	7	7	1	0	-48	-52	21	29	15	-3	-27	-76	27	57	3	2
11,1021	44,2747	-2	8	7	7	4	4	-43	-50	22	30	14	-1	-27	-72	27	58	3	7
11,2014	44,2736	-8	4	6	7	6	6	-47	-52	22	29	15	5	-31	-74	27	57	6	12
11,3008	44,2724	-12	3	7	7	5	5	-44	-55	21	28	12	3	-30	-76	27	56	9	16
11,4001	44,2711	-17	2	7	8	2	5	-48	-58	23	30	9	1	-30	-73	28	58	12	16
11,4994	44,2697	-19	2	9	8	5	11	-50	-57	26	31	13	5	-25	-76	30	59	18	17
11,5988	44,2682	-12	-3	10	10	6	8	-47	-50	29	34	12	11	-23	-75	32	61	19	15
11,6981	44,2666	-3	-1	11	11	2	4	-39	-41	30	36	14	7	-22	-67	33	61	18	13
11,7974	44,2650	-4	0	12	11	3	6	-37	-36	30	36	15	7	-20	-59	33	61	20	12
11,8967	44,2632	0	4	13	12	3	5	-35	-34	30	36	18	13	-17	-51	35	61	18	16
11,9960	44,2613	-2	4	12	11	4	6	-36	-32	29	36	16	13	-21	-50	34	61	17	20
12,0953	44,2594	-5	-2	12	11	8	12	-33	-32	29	36	17	11	-23	-49	34	61	19	20
12,1946	44,2573	-5	1	10	11	2	5	-33	-31	27	34	13	5	-24	-46	33	61	15	18
12,2939	44,2552	-10	-2	8	9	9	9	-31	-30	23	30	16	10	-24	-45	28	56	20	20
7,0254	44,3095	-42	-8	0	0	0	5	-64	-73	0	0	8	11	-64	-137	0	4	11	21
7,1247	44,3123	-60	-19	0	0	-2	3	-93	-115	0	1	7	5	-79	-185	0	9	12	22
7,2241	44,3150	-88	-29	0	0	0	4	-129	-135	1	2	10	6	-99	-228	2	16	16	24
7,3235	44,3176	-112	-48	1	1	-2	3	-154	-156	4	8	9	6	-108	-251	5	30	19	22
7,4229	44,3201	-94	-45	4	2	2	5	-157	-160	12	19	9	5	-87	-246	15	48	20	22
7,5223	44,3225	-101	-40	7	5	-2	1	-167	-175	19	28	8	2	-88	-241	24	58	13	20
7,6217	44,3248	-81	-18	7	5	-1	1	-171	-171	19	28	9	5	-87	-234	24	58	15	19
7,7211	44,3270	-87	-24	6	4	2	5	-169	-165	18	26	14	6	-81	-223	22	56	15	23
7,8205	44,3292	-91	-29	6	4	1	5	-153	-152	19	27	13	5	-87	-209	23	57	10	18
7,9199	44,3312	-66	-17	6	5	3	11	-106	-127	20	27	17	11	-61	-151	24	58	14	28
8,0194	44,3332	-45	-4	4	3	7	12	-71	-84	17	24	14	10	-45	-110	22	54	11	28
8,1188	44,3350	-43	-3	4	3	2	8	-58	-62	14	19	9	8	-41	-87	19	48	8	25
8,2183	44,3367	-38	-2	3	3	1	11	-55	-52	13	19	9	11	-39	-73	18	46	13	32
8,3177	44,3384	-32	-8	4	4	1	10	-53	-47	15	20	7	8	-38	-61	19	46	13	37
8,4172	44,3400	-23	-4	4	4	2	9	-48	-40	16	21	3	7	-31	-58	21	47	9	31
8,5166	44,3414	-22	-7	6	4	13	21	-48	-41	18	22	12	9	-32	-60	22	49	19	38
9,2130	44,3490	-8	13	5	4	2	8	-51	-41	17	22	10	16	-55	-70	23	53	13	26
9,3125	44,3497	-1	9	5	3	-2	5	-55	-49	15	20	11	13	-60	-80	21	50	16	32
9,4120	44,3503	-10	1	5	3	-8	-1	-73	-63	14	19	6	5	-74	-99	20	49	4	21
9,5115	44,3509	-8	20	3	2	1	7	-62	-58	10	15	8	12	-66	-87	16	44	14	33
9,6110	44,3513	-4	19	2	2	-1	4	-54	-48	9	14	11	17	-56	-79	14	40	10	29
9,7105	44,3516	-6	18	3	2	0	9	-47	-43	10	16	11	21	-47	-73	16	42	11	28
9,8100	44,3518	-4	14	3	3	3	11	-50	-47	12	18	13	21	-46	-77	19	45	15	30
9,9095	44,3520	-3	17	3	2	-1	8	-54	-54	11	17	10	15	-52	-85	19	45	8	27
10,0090	44,3520	0	19	2	2	-2	8	-57	-58	8	13	6	13	-49	-86	13	39	7	30
10,1086	44,3519	-8	14	1	1	1	9	-53	-57	5	10	12	15	-43	-80	8	32	11	28
10,2081	44,3518	-24	13	1	0	-3	8	-48	-58	4	8	14	11	-41	-77	7	29	7	16
10,3076	44,3515	-31	14	1	1	-3	3	-58	-78	6	10	8	3	-43	-96	9	33	2	3
10,4071	44,3512	-33	16	3	2	0	5	-63	-84	10	16	9	4	-39	-106	14	42	2	1
10,5066	44,3508	-33	9	4	3	0	3	-64	-78	14	22	10	2	-38	-106	20	50	3	1
10,6061	44,3502	-27	5	6	5	3	3	-62	-73	17	24	12	2	-37	-76	23	53	6	3
10,7056	44,3496	-25	2	7	6	5	5	-55	-66	19	27	17	3	-33	-96	25	56	7	6
10,8051	44,3489	-17	6	8	7	4	4	-57	-59	21	29	17	-1	-30	-93	27	57	10	4
10,9046	44,3481	-14	3	8	7	7	8	-54	-53	22	31	21	4	-26	-87	28	58	8	4
11,0041	44,3472	-14	1	8	8	8	8	-49	-55	24	32	20	5	-26	-80	29	60	10	7
11,1035	44,3461	-6	4	9	9	6	7	-46	-55	26	33	21	1	-27	-78	31	61	8	9
11,2030	44,3450	-10	5	9	9	7	7	-46	-54	27	34	16	1	-29	-78	31	61	9	11
11,3025	44,3438	-11	4	9	10	6	11	-44	-51	28	35	15	4	-30	-78	32	61	16	21
11,4020	44,3426	-10	2	9	10	9	12	-45	-48	28	35	19	10	-30	-74	32	61	17	21
11,5014	44,3412	-12	4	11	11	11	14	-47	-49	30	36	24	14	-25	-67	33	62	24	21
11,6009	44,3397	-5	7	11	11	10	15	-42	-43	30	36	22	17	-22	-63	32	60	25	20
11,7004	44,3381	1	8	12	11	9	9	-34	-31	30	36	22	13	-16	-56	33	60	25	13
11,7998	44,3364	-1	5	12	11	8	5	-33	-28	29	36	17	11	-18	-54	34	61	19	10
11,8993	44,3347	-1	9	12	10	9	11	-34	-26	29	35	17	13	-13	-47	33	60	20	16
11,9987	44,3328	-2	8	12	11	12	15	-30	-27	29	35	18	18	-20	-45	33	60	23	23
12,0982	44,3308	-4	6	11	11	12	15	-27	-25	28	35	23	15	-19	-41	34	60	23	26
12,1976	44,3288	-5	4	10	11	4	8	-29	-27	27	34	15	8	-20	-40	33	61	16	20
12,2970	44,3266	-7	3	8	10	4	7	-27	-29	23	29	14	7	-21	-40	28	57	15	23
6,9219	44,3780	-39	-12	0	0	-3	3	-58	-63	0	0	6	11	-61	-122	0	2	10	21
7,0214	44,3809	-41	-3	0	0	0	5	-69	-85	0	0	9	10	-63	-152	0	5	12	24
7,1209	44,3837	-83	-27	0	0	0	5	-121	-129	1	2	6	11	-100	-223	1	12	15	24
7,2204	44,3864	-72	-20	1	0	-1	6	-128	-130	2	5	7	8	-101	-220	3	22	17	20
7,3199	44,3890	-82	-26	2	1	-1	3	-124	-126	7	13	7	5	-83	-196	10	40	17	19
7,4194	44,3915	-71	-22	7	4	1	5	-114	-116	19	28	7	6	-65	-179	25	58	18	20
7,5189	44,3940	-69	-15	10	8	0	2	-121	-131	28	37	8	3	-55	-178	33	65	13	19
7,6185	44,3963	-69	-17	12	10	-1	0	-132	-141	32	41	3	1	-56	-184	35	68	8	18
7,7180	44,3985	-58	-12	12	11	2	3	-120	-126	33	41	9	8	-43	-171	37	68	15	22
7,8176	44,4006	-48	-10	12	10	1	5	-106	-111	32	40	7	8	-47	-153	37	68	12	19
7,9171	44,4027	-56	-13	9	8	-1	10	-92	-100	28	37	12	11	-49	-136	32	67	13	21
8,0167	44,4046	-41	1	7	5	3	10	-67	-72	22	31	12	11	-36	-102	28	61	11	24
8,1163	44,4065	-39	-6	5	4	1	9	-57	-64	18	25	14	8	-35	-86	24	56	9	24
8,2159	44,4082	-34	-5	4	4	2	11	-54	-59	18	24	9	9	-33	-69	24	54	12	27
8,3154	44,4099	-35	-11	5	4	-2	9	-55	-53	17	22	4	5	-36	-66	22	51	6	29
8,4150	44,4114	-27	-8	4	4	-1	11	-51	-40	16	21	4	8	-37	-59	21	48	9	31
8,5146	44,4129	-27	-10	3	3	7	17	-51	-43	14	19	9	10	-42	-63	19	44	15	34
8,6142	44,4143	-27	-18	4	3	9	12	-58	-47	15	19	13	12	-47	-72	19	45	17	35
8,9131	44,4178	-15	4	6	5	5	14	-50	-38	19	25	15	20	-41	-63	25	53	20	29
9,0127	44,4188	-20	0	6	5	-1	10	-55	-49	19	24	9	16	-54	-71	25	53	14	32
9,1123	44,4197	-24	-2	5	4	-4	2	-54	-55	16	22	5	13	-62	-80	22	51	10	26
9,2120	44,4205	-22	5	4	3	-5	3	-63	-62	12	17	6	5	-68	-86	18	45	4	20
9,3116	44,4212	-13	16	3	2	0	5	-67	-63	9	13	16	11	-68	-95	14	39	15	26
9,4112	44,4218	-12	11	2	1	0	8	-72	-65	6	11	12	18	-67	-100	11	35	15	35
9,5109	44,4224	-14	12	1	1	1	8	-61	-57	6	11	12	21	-54	-86	10	34	14	28
9,6105	44,4228	-19	13	3	2	-1	8	-54	-51	8	13	13	15	-49	-78	13	39	14	23
9,7101	44,4231	-17	17	4	3	2	12	-48	-47	11	18	15	22	-43	-71	18	45	14	30
9,8098	44,4233	-17	8	4	3	3	9	-46	-46	12	19	13	19	-42	-72	19	46	12	22
9,9094	44,4235	-16	9	3	2	1	9	-48	-49	9	15	15	18	-43	-74	14	40	11	26
10,0091	44,4235	-21	6	1	1	-3	7	-54	-60	6	10	10	14	-46	-77	9	33	7	23
10,1087	44,4234	-30	8	1	1	-5	4	-54	-67	4	8	11	12	-42	-78	7	30	7	21
10,2083	44,4233	-41	10	1	1	-3	5	-64	-81	6	11	10	5	-42	-96	10	34	4	10
10,3080	44,4230	-46	9	4	2	-4	1	-75	-89	12	19	7	-4	-42	-112	16	46	-2	-1
10,4076	44,4227	-43	7	6	5	-1	2	-69	-88	18	26	10	-2	-46	-110	24	55	4	1
10,5073	44,4223	-35	4	8	6	-3	-3	-65	-76	21	29	8	-3	-44	-101	27	58	1	-2
10,6069	44,4217	-31	-1	8	6	3	1	-65	-74	22	31	17	-2	-41	-95	28	59	5	4
10,7065	44,4211	-31	0	8	7	6	4	-61	-70	23	32	23	2	-39	-95	29	60	11	5
10,8062	44,4204	-26	1	9	8	3	3	-58	-65	24	33	21	1	-37	-88	29	60	14	5
10,9058	44,4196	-16	2	10	9	7	7	-55	-62	27	34	23	0	-34	-71	31	61	16	5
11,0054	44,4187	-10	-1	9	10	10	9	-46	-57	28	35	26	9	-30	-74	31	61	17	15
11,1050	44,4176	-7	2	10	10	8	7	-45	-52	29	36	20	4	-27	-77	32	62	16	15
11,2046	44,4165	-10	8	11	10	13	9	-41	-47	30	36	20	5	-27	-70	33	62	18	20
11,3043	44,4153	0	9	11	11	11	7	-38	-42	31	37	21	7	-26	-70	33	62	18	16
11,4039	44,4140	-11	0	12	12	10	10	-43	-45	31	37	23	10	-30	-71	34	61	25	14
11,5035	44,4127	-9	4	12	11	13	13	-39	-37	31	36	19	12	-22	-59	33	61	21	17
11,6031	44,4112	-5	4	11	10	12	12	-35	-32	29	36	26	14	-20	-53	33	60	23	18
11,7027	44,4096	-4	4	12	11	11	9	-33	-28	29	37	23	13	-19	-51	34	60	18	14
11,8022	44,4079	-6	5	12	10	8	6	-35	-26	29	36	15	13	-22	-50	34	60	18	10
11,9018	44,4061	-4	9	12	11	11	9	-31	-27	29	36	21	16	-22	-45	34	61	20	15
12,0014	44,4043	-2	15	12	11	9	12	-27	-23	29	36	20	15	-20	-41	34	61	18	23
12,1010	44,4023	-3	14	11	11	8	13	-24	-22	28	36	21	17	-17	-40	34	61	18	22
12,2005	44,4003	-7	9	9	11	6	12	-26	-24	26	33	23	17	-19	-39	33	60	19	24
12,3001	44,3981	-10	5	6	9	4	8	-27	-26	22	28	15	14	-22	-38	28	57	17	24
7,0174	44,4524	-55	-6	0	0	-2	5	-72	-98	0	0	7	11	-77	-173	0	5	10	23
7,1170	44,4552	-85	-30	0	0	0	6	-114	-137	1	2	8	12	-115	-229	1	11	15	24
7,2166	44,4579	-67	-16	0	0	0	4	-117	-137	2	4	6	8	-90	-211	3	22	15	21
7,3163	44,4605	-81	-34	2	1	-1	5	-124	-128	6	11	5	8	-88	-201	8	37	14	22
7,4159	44,4630	-66	-17	6	4	-1	2	-99	-112	18	27	6	4	-53	-156	24	57	11	20
7,5156	44,4654	-53	2	10	8	3	6	-85	-97	28	37	12	8	-49	-136	33	65	13	22
7,6153	44,4677	-44	6	13	10	1	3	-84	-88	33	41	5	6	-37	-124	36	68	10	17
7,7149	44,4700	-44	-1	14	11	-2	-2	-85	-87	36	43	6	5	-34	-124	38	68	11	19
7,8146	44,4721	-35	-2	14	11	-1	4	-74	-80	35	43	8	8	-39	-113	38	68	12	21
7,9143	44,4742	-51	-17	9	8	-1	4	-88	-91	30	39	10	5	-57	-118	34	68	6	16
8,0140	44,4761	-33	5	8	6	1	6	-61	-65	24	33	13	8	-29	-89	30	63	8	20
8,1137	44,4780	-30	2	6	4	-1	8	-52	-57	20	27	13	7	-32	-77	26	58	9	21
8,2135	44,4797	-28	-4	5	5	-1	8	-54	-55	21	27	9	7	-35	-68	26	57	11	22
8,3132	44,4814	-24	-13	6	5	-1	10	-53	-55	22	28	5	3	-38	-66	26	57	7	28
8,4129	44,4829	-24	-5	6	5	1	12	-48	-41	19	25	9	6	-32	-62	25	55	11	36
8,5126	44,4844	-28	-12	4	4	4	16	-47	-44	15	20	10	14	-38	-60	20	48	16	40
8,6124	44,4858	-28	-13	3	3	7	19	-51	-44	12	17	13	15	-39	-63	17	42	18	40
8,7121	44,4871	-26	-5	3	3	3	10	-55	-45	13	18	7	10	-44	-66	18	44	10	29
8,8119	44,4882	-24	-15	4	3	5	10	-59	-46	16	21	8	9	-50	-71	21	48	12	29
8,9116	44,4893	-20	-9	5	4	8	13	-54	-38	18	23	7	18	-47	-68	24	52	15	31
9,0114	44,4903	-20	-5	5	4	-5	10	-54	-44	16	21	9	17	-50	-70	22	50	12	31
9,1111	44,4912	-28	-3	3	3	-3	5	-63	-52	11	16	9	20	-57	-82	16	44	10	35
9,2109	44,4920	-24	1	2	1	-3	3	-55	-56	6	12	9	14	-60	-88	11	37	9	25
9,3107	44,4927	-25	5	1	1	3	9	-60	-63	5	9	15	22	-62	-96	8	32	15	32
9,4104	44,4933	-26	-4	1	1	0	11	-51	-59	4	9	16	24	-59	-92	8	31	17	29
9,5102	44,4939	-26	0	1	1	-1	7	-54	-61	4	9	13	16	-52	-85	7	31	12	24
9,6100	44,4943	-22	11	2	1	-2	4	-46	-49	7	13	9	14	-39	-74	12	38	11	19
9,7097	44,4946	-22	9	4	3	-2	4	-42	-45	13	20	10	14	-35	-69	19	48	7	13
9,8095	44,4948	-20	10	5	3	-3	4	-40	-43	14	22	9	13	-33	-67	20	49	12	12
9,9093	44,4950	-20	12	4	2	1	7	-44	-50	11	17	14	13	-35	-68	17	44	9	15
10,0091	44,4950	-22	17	2	1	0	4	-48	-60	7	12	13	12	-28	-71	12	38	8	16
10,1088	44,4949	-35	15	2	1	1	3	-60	-78	8	13	12	6	-34	-90	11	37	7	14
10,2086	44,4948	-49	5	3	2	-3	1	-71	-92	12	19	13	4	-37	-104	17	47	0	8
10,3084	44,4945	-45	-4	7	5	-3	2	-76	-90	19	26	12	1	-43	-106	25	56	1	6
10,4082	44,4942	-37	0	9	7	-2	-1	-68	-76	25	33	15	-3	-48	-98	29	61	1	1
10,5079	44,4938	-31	3	9	8	0	0	-58	-71	25	33	11	-4	-45	-88	30	61	-1	2
10,6077	44,4932	-30	8	9	9	1	-2	-60	-70	27	34	14	0	-43	-84	31	62	4	4
