lon	lat	2040_RCP45	2040_RCP85	2070_RCP45	2070_RCP85	2100_RCP45	2100_RCP85
14,58271217	37,44539261	-1,389051558	2,104794952	-6,750982002	0,36580158	-1,405983533	-8,153098497
14,67047596	37,44097519	-2,998117417	-0,625643126	-7,752229029	-1,919943729	-2,904628933	-9,361892535
14,75822926	37,43647385	-2,356057476	-0,536914601	-7,365687071	-2,161005506	-1,637822779	-8,854030256
14,8459692	37,43188858	-2,070847581	-0,467640189	-6,592387421	-1,816991887	-0,898305411	-7,791116555
14,9336977	37,42721939	-1,300634195	-0,163844969	-6,660101184	-2,292015439	-1,748630247	-8,152849387
15,02141285	37,42246628	0,217389038	2,339970602	-5,046879203	-1,374301683	-0,191778807	-6,39692286
12,65258408	37,59284973	-4,501012	-2,570493665	-8,985869639	-9,229380448	-6,763209541	-10,32454457
12,74066448	37,590271	-4,365878337	-2,281392668	-9,273182125	-9,254234138	-7,173843181	-10,29413745
12,82873726	37,58760834	-4,487708231	-0,905292863	-9,74837279	-8,5339233	-7,121742321	-10,73857423
12,91680336	37,58486557	-5,953461671	-0,892460069	-10,67621998	-7,88963923	-7,511568783	-11,08233594
13,00486088	37,58203506	-7,929360419	-2,000042919	-11,69846762	-9,895690421	-7,960566576	-12,24410908
13,09291172	37,57912064	-8,392137495	-2,849464781	-12,5550268	-11,45560172	-8,267362418	-13,73999065
13,18095398	37,5761261	-5,191501652	-0,618015976	-10,52500362	-10,59769208	-5,891351921	-12,55596171
13,26898766	37,57304382	-5,880085298	0,775678307	-10,71633802	-10,96036856	-5,443754503	-13,65504159
13,3570137	37,56987762	-5,407713996	1,830216318	-11,06661972	-11,29319955	-5,247825264	-13,99673124
13,44503021	37,5666275	-6,559525295	1,153860235	-11,66357032	-12,85062951	-5,876730667	-14,48338411
13,53303909	37,56329727	-7,402091471	1,476009956	-11,86934396	-13,44848769	-7,487499485	-14,75677864
13,62103748	37,5598793	-6,773013799	-2,128094044	-12,00858902	-13,2098942	-8,110283164	-14,50779861
13,70902729	37,55637741	-4,554904668	2,134052646	-11,83851479	-11,53344455	-7,293358872	-13,23901132
13,79700756	37,5527916	-3,32665434	3,047790275	-11,00776825	-10,08626254	-5,944272615	-11,60447461
13,88497829	37,54912186	-2,818900873	0,683429178	-10,19693921	-8,982486212	-5,16713789	-10,33501314
13,97293854	37,54537201	-1,447770583	3,391127428	-8,785681438	-7,543421759	-3,696308085	-9,138801159
14,06088829	37,54153442	-1,684524252	3,521480761	-9,110209369	-8,05852556	-4,403973345	-10,22765706
14,14882851	37,53761292	-2,454090082	2,412273091	-10,18063896	-7,719729938	-5,509983539	-10,84054129
14,23675728	37,53360748	-2,101847828	1,599733021	-9,222198042	-4,265277738	-5,195634488	-10,68854828
14,32467556	37,52951813	-1,674562315	1,965470822	-7,53487003	-3,868462581	-3,272700652	-9,84810189
14,4125824	37,52534866	-2,277295167	1,268981657	-7,795753274	-2,655320759	4,145770205	-9,669182375
14,50047779	37,52109146	-0,820347833	1,920180459	-6,459079883	-1,21571042	-0,822299702	-7,575042636
14,58836174	37,51675034	-2,240083792	0,043282654	-7,893640868	-2,909707829	-2,282529959	-9,142037715
14,67623425	37,5123291	-2,742879358	-0,180255711	-8,714576325	-3,978860828	-2,667090333	-9,401362447
14,76409435	37,50782013	-1,672069275	1,459300005	-7,322915826	-2,31546404	0,688761088	-7,997648025
14,85194206	37,50323105	-2,256568898	0,420967512	-7,453228503	-3,381363915	1,427073136	-7,951553318
14,93977737	37,49855423	-0,84783198	2,577567799	-7,75743622	-3,888246019	-1,703557615	-8,068018551
15,02760029	37,4937973	-0,561612648	3,58144228	-6,583353326	-2,906014311	-0,860505204	-7,435308727
12,56766701	37,66679764	-5,979944498	-4,547862199	-9,903584386	-10,36623723	-8,342196504	-12,02697554
12,65586281	37,66429901	-5,267934682	-2,804343435	-9,84916559	-9,215207146	-7,453498172	-11,0974939
12,74405098	37,66172028	-3,783367397	-1,874022424	-9,192219908	-8,029423958	-6,915339735	-10,76933087
12,83223248	37,65905762	-4,545656362	-1,748627913	-9,724327717	-7,996739461	-6,93808327	-11,0953679
12,9204073	37,65630722	-5,470150754	-1,688701498	-11,01779002	-8,965981029	-7,732915551	-11,97374634
